,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT,Lead Amount ppb,Partial Postal Code,Sampled Date
11418,BOTHA SUBDIVISION,51061,FAUQUIER,63,LEAD,0.0,2015-07-15,,,
11419,BOTHA SUBDIVISION,51061,FAUQUIER,63,LEAD,0.0,2015-07-14,,,
11433,OPAL REGIONAL,51061,FAUQUIER,643,LEAD,0.0,2014-08-05,,,
11442,DRYSDALE SUBDIVISION,51061,FAUQUIER,78,LEAD,9.2,2014-07-21,,,
11444,DRYSDALE SUBDIVISION,51061,FAUQUIER,78,LEAD,15.7,2014-07-20,,,
11447,BEALETON REGIONAL,51061,FAUQUIER,4688,LEAD,0.0,2014-07-30,,,
11448,BEALETON REGIONAL,51061,FAUQUIER,4688,LEAD,0.0,2014-07-30,,,
11450,BEALETON REGIONAL,51061,FAUQUIER,4688,LEAD,0.0,2014-07-29,,,
11453,BEALETON REGIONAL,51061,FAUQUIER,4688,LEAD,0.0,2014-07-29,,,
11457,GREEN MEADOWS SUBDIVISION,51061,FAUQUIER,340,LEAD,0.0,2014-07-20,,,
11458,GREEN MEADOWS SUBDIVISION,51061,FAUQUIER,340,LEAD,0.0,2014-07-18,,,
11478,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2015-06-02,,,
11479,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2015-06-02,,,
11481,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-04,,,
11482,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-04,,,
11483,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-04,,,
11484,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11485,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11486,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11487,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11488,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11489,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11490,MARSHALL WATERWORKS,51061,FAUQUIER,2245,LEAD,0.0,2014-06-03,,,
11512,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-07-01,,,
11527,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-24,,,
11537,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,2.62,2015-06-17,,,
11545,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-16,,,
11546,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-16,,,
11549,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-16,,,
11552,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-16,,,
11561,NEW BALTIMORE REGIONAL,51061,FAUQUIER,10060,LEAD,0.0,2015-06-10,,,
11616,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-06,,,
11617,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-05,,,
11618,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-04,,,
11619,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-04,,,
11620,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-04,,,
11621,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-04,,,
11622,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-03,,,
11623,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-03,,,
11624,"PLAINS, THE",51061,FAUQUIER,566,LEAD,0.0,2014-06-03,,,
11625,"PLAINS, THE",51061,FAUQUIER,566,LEAD,62.6,2014-06-03,,,
11637,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2015-05-15,,,
11638,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2015-05-13,,,
11639,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2015-05-12,,,
11640,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2015-05-11,,,
11644,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2015-05-11,,,
11646,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-12,,,
11647,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-12,,,
11648,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-12,,,
11649,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-11,,,
11650,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-11,,,
11651,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-11,,,
11652,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-11,,,
11653,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-11,,,
11654,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-10,,,
11655,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-10,,,
11656,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-10,,,
11657,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,15.3,2014-06-09,,,
11658,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11659,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11660,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11661,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11662,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,39.5,2014-06-09,,,
11663,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11664,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,0.0,2014-06-09,,,
11665,"REMINGTON, TOWN OF",51061,FAUQUIER,1483,LEAD,2.85,2014-06-08,,,
11689,"MEADOWS, THE",51061,FAUQUIER,733,LEAD,0.0,2014-07-15,,,
11697,TURNBULL,51061,FAUQUIER,148,LEAD,0.0,2014-07-25,,,
11699,TURNBULL,51061,FAUQUIER,148,LEAD,0.0,2014-07-22,,,
11700,TURNBULL,51061,FAUQUIER,148,LEAD,0.0,2014-07-22,,,
11705,VINT HILL,51061,FAUQUIER,2393,LEAD,0.0,2014-08-07,,,
11725,"WARRENTON, TOWN OF",51061,FAUQUIER,11225,LEAD,20.1,2015-08-17,,,
11741,WATERLOO ESTATES,51061,FAUQUIER,190,LEAD,4.57,2014-07-24,,,
11742,WATERLOO ESTATES,51061,FAUQUIER,190,LEAD,7.43,2014-07-23,,,
11744,WATERLOO ESTATES,51061,FAUQUIER,190,LEAD,0.0,2014-07-22,,,
11746,WHITEWOOD FOREST,51061,FAUQUIER,70,LEAD,0.0,2014-07-12,,,
11749,WHITEWOOD FOREST,51061,FAUQUIER,70,LEAD,0.0,2014-07-08,,,
11750,WHITEWOOD FOREST,51061,FAUQUIER,70,LEAD,0.0,2014-07-08,,,
11776,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-16,,,
11777,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-15,,,
11778,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-15,,,
11779,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-14,,,
11780,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14,,,
11781,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14,,,
11782,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14,,,
11783,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14,,,
11784,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14,,,
11795,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-12-18,,,
11796,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,2.5,2015-10-21,,,
11797,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,6.66,2015-10-15,,,
11798,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.22,2015-10-15,,,
11799,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.26,2015-10-15,,,
11800,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-15,,,
11801,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,15.1,2015-10-15,,,
11802,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.86,2015-10-14,,,
11803,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14,,,
11804,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,23.7,2015-10-14,,,
11805,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14,,,
11806,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,3.51,2015-10-14,,,
11807,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,2.71,2015-10-14,,,
11808,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,8.48,2015-10-14,,,
11809,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,54.3,2015-10-14,,,
11810,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14,,,
11811,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.13,2015-10-14,,,
11812,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.31,2015-10-14,,,
11813,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.64,2015-10-14,,,
11814,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,9.7,2015-10-13,,,
11823,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-06-25,,,
11827,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,3.06,2015-04-30,,,
11828,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-04-30,,,
11829,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-04-30,,,
11830,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-04-30,,,
11831,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-04-30,,,
11832,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,3.46,2015-04-30,,,
11833,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-04-29,,,
11836,HANOVER MHP,51099,KING GEORGE,108,LEAD,0.0,2014-08-27,,,
11865,NINDES STORE,51099,KING GEORGE,108,LEAD,0.0,2014-08-15,,,
11867,NINDES STORE,51099,KING GEORGE,108,LEAD,0.0,2014-08-13,,,
11894,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-15,,,
11895,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14,,,
11896,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14,,,
11897,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14,,,
11898,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14,,,
11899,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14,,,
11900,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,3.92,2015-10-14,,,
11901,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,21.8,2015-10-14,,,
11905,PINEVIEW MHP (COMBINED SECTIONS I-III),51099,KING GEORGE,400,LEAD,0.0,2015-07-22,,,
11909,"PRESIDENTIAL LAKES, SECT. 14",51099,KING GEORGE,1002,LEAD,0.2,2014-08-26,,,
11910,"PRESIDENTIAL LAKES, SECT. 14",51099,KING GEORGE,1002,LEAD,0.2,2014-08-26,,,
11915,"PRESIDENTIAL LAKES, SECT. 14",51099,KING GEORGE,1002,LEAD,0.0,2014-08-22,,,
11916,"PRESIDENTIAL LAKES, SECT. 14",51099,KING GEORGE,1002,LEAD,0.8,2014-08-22,,,
11917,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-16,,,
11918,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-15,,,
11919,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-14,,,
11920,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-14,,,
11921,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,2.06,2015-10-14,,,
11943,BEACON HILL-LCSA,51107,LOUDOUN,329,LEAD,0.0,2014-06-25,,,
11944,BEACON HILL-LCSA,51107,LOUDOUN,329,LEAD,0.0,2014-06-25,,,
11945,BEACON HILL-LCSA,51107,LOUDOUN,329,LEAD,0.0,2014-06-24,,,
11946,BEACON HILL-LCSA,51107,LOUDOUN,329,LEAD,0.0,2014-06-24,,,
11947,CREIGHTON FARMS,51107,LOUDOUN,49,LEAD,0.0,2014-06-17,,,
11948,CREIGHTON FARMS,51107,LOUDOUN,49,LEAD,1.0,2014-06-17,,,
11949,CREIGHTON FARMS,51107,LOUDOUN,49,LEAD,0.0,2014-06-17,,,
11950,CREIGHTON FARMS,51107,LOUDOUN,49,LEAD,0.0,2014-06-17,,,
11951,CREIGHTON FARMS,51107,LOUDOUN,49,LEAD,0.0,2014-06-17,,,
11970,"HAMILTON, TOWN OF",51107,LOUDOUN,2240,LEAD,2.51,2015-09-02,,,
12025,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-22,,,
12026,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-21,,,
12027,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-18,,,
12028,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-18,,,
12031,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-14,,,
12032,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-14,,,
12036,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-09,,,
12039,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-07,,,
12047,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12056,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12059,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12060,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12061,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12063,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12064,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12067,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12068,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12069,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12070,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12071,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12072,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-05,,,
12080,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-04,,,
12081,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-04,,,
12082,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-04,,,
12083,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2015-05-04,,,
12086,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-12-18,,,
12088,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-12-12,,,
12092,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-12-11,,,
12094,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-12-11,,,
12096,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12097,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12098,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12099,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12100,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12101,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12102,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06,,,
12103,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12104,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12105,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12106,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12107,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12108,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12109,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12110,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12111,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12112,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12113,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12114,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12115,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12116,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12117,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12118,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12119,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12120,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12121,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12122,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12123,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12124,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12125,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12126,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12127,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12128,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12129,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12130,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12131,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12132,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12133,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12134,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12135,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12136,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12137,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05,,,
12138,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12139,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12140,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12141,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12142,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12143,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12144,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12145,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04,,,
12150,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-19,,,
12151,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-19,,,
12152,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-18,,,
12153,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-18,,,
12154,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-18,,,
12155,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-18,,,
12156,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-18,,,
12157,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,20.0,2014-06-17,,,
12158,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,1.9,2014-06-17,,,
12159,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,1.3,2014-06-17,,,
12160,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12161,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12162,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12163,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12164,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12165,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12166,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12167,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12168,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12169,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12170,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12171,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12172,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12173,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12174,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12175,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12176,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12177,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
12178,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-06-17,,,
